"subj_idx","response","rt","trialtype"
5045,0,328,"IncSwitch"
5045,0,429,"ConStay"
5045,0,494,"ConStay"
5045,0,420,"ConSwitch"
5045,0,262,"ConStay"
5045,1,405,"IncSwitch"
5045,1,480,"IncSwitch"
5045,0,478,"ConSwitch"
5045,0,493,"ConSwitch"
5045,0,387,"ConSwitch"
5045,0,630,"IncSwitch"
5045,1,455,"ConStay"
5045,0,359,"IncStay"
5045,0,618,"IncSwitch"
5045,1,380,"IncStay"
5045,1,374,"ConStay"
5045,0,433,"ConSwitch"
5045,0,330,"IncStay"
5045,1,407,"ConSwitch"
5045,1,344,"IncStay"
5045,0,461,"IncSwitch"
5045,0,356,"ConStay"
5045,0,344,"IncSwitch"
5045,0,485,"ConStay"
5045,0,307,"IncStay"
5045,1,417,"ConSwitch"
5045,1,442,"IncStay"
5045,0,314,"IncStay"
5045,1,272,"ConSwitch"
5045,0,295,"IncStay"
5045,0,357,"ConSwitch"
5045,1,345,"ConSwitch"
5045,0,333,"ConSwitch"
5045,0,354,"IncStay"
5045,0,366,"IncStay"
5045,1,290,"IncSwitch"
5045,1,416,"ConStay"
5045,1,250,"IncStay"
5045,1,354,"ConSwitch"
5045,0,776,"IncSwitch"
5045,0,490,"IncStay"
5045,0,593,"ConStay"
5045,1,274,"ConSwitch"
5045,0,425,"ConSwitch"
5045,0,258,"IncSwitch"
5045,1,379,"ConStay"
5045,1,285,"IncSwitch"
5045,0,284,"IncSwitch"
5045,0,291,"ConStay"
5045,1,322,"IncSwitch"
5045,0,399,"ConStay"
5045,0,337,"ConStay"
5045,0,326,"ConStay"
5045,1,315,"IncSwitch"
5045,0,320,"ConSwitch"
5045,0,366,"IncStay"
5045,1,289,"IncSwitch"
5045,1,248,"ConStay"
5045,1,184,"ConStay"
5045,1,363,"IncStay"
5045,0,414,"IncSwitch"
5045,0,336,"ConSwitch"
5045,1,317,"ConSwitch"
5045,1,674,"IncStay"
5045,1,393,"ConSwitch"
5045,0,403,"IncStay"
5045,0,261,"IncSwitch"
5045,0,365,"ConStay"
5045,1,312,"IncStay"
5045,1,430,"IncSwitch"
5045,1,311,"IncSwitch"
5045,1,396,"ConStay"
5045,1,311,"ConSwitch"
5045,1,340,"IncStay"
5045,0,616,"ConStay"
5045,0,346,"ConSwitch"
5045,1,478,"IncStay"
5045,0,797,"IncSwitch"
5045,1,1150,"ConSwitch"
5045,1,1698,"IncStay"
5045,1,1295,"ConStay"
5045,1,1260,"ConSwitch"
5045,1,1459,"ConStay"
5045,1,956,"ConSwitch"
5045,1,1328,"IncStay"
5045,1,827,"IncStay"
5045,1,716,"ConSwitch"
5045,1,1065,"IncStay"
5045,1,808,"ConStay"
5045,1,737,"IncStay"
5045,1,757,"IncSwitch"
5045,1,1521,"ConSwitch"
5045,1,821,"ConSwitch"
5045,1,1158,"ConStay"
5045,1,1721,"IncStay"
5045,1,717,"IncSwitch"
5045,0,1506,"ConSwitch"
5045,1,1006,"IncStay"
5045,1,783,"IncStay"
5045,1,834,"ConStay"
5045,1,1194,"IncSwitch"
5045,1,939,"ConStay"
5045,1,600,"ConStay"
5045,1,745,"IncSwitch"
5045,1,1301,"IncSwitch"
5045,1,771,"ConStay"
5045,1,726,"ConSwitch"
5045,0,843,"IncSwitch"
5045,1,1770,"IncSwitch"
5045,1,612,"ConStay"
5045,1,654,"IncStay"
5045,1,934,"ConStay"
5045,1,730,"IncSwitch"
5045,1,662,"ConStay"
5045,1,894,"ConSwitch"
5045,0,978,"IncSwitch"
5045,1,1230,"IncSwitch"
5045,1,981,"ConSwitch"
5045,1,831,"ConStay"
5045,1,871,"ConSwitch"
5045,1,1175,"ConStay"
5045,1,801,"IncSwitch"
5045,1,699,"IncStay"
5045,1,584,"ConStay"
5045,0,699,"IncSwitch"
5045,1,1873,"IncStay"
5045,1,1820,"ConSwitch"
5045,1,532,"IncStay"
5045,0,825,"IncStay"
5045,1,569,"ConStay"
5045,1,1076,"ConSwitch"
5045,1,1003,"IncSwitch"
5045,1,756,"ConStay"
5045,1,1055,"ConSwitch"
5045,0,1446,"ConSwitch"
5045,0,1741,"IncSwitch"
5045,1,792,"IncSwitch"
5045,1,818,"ConStay"
5045,1,987,"IncStay"
5045,1,821,"ConSwitch"
5045,1,1390,"IncStay"
5045,1,607,"ConStay"
5045,1,1016,"ConSwitch"
5045,0,1153,"IncSwitch"
5045,1,1844,"IncSwitch"
5045,1,1643,"IncSwitch"
5045,1,1514,"IncSwitch"
5045,1,1126,"IncStay"
5045,1,554,"ConStay"
5045,1,950,"ConSwitch"
5045,1,690,"ConStay"
5045,1,512,"IncStay"
5045,1,1517,"ConSwitch"
5045,1,858,"ConStay"
5045,1,505,"IncStay"
5045,1,1191,"ConSwitch"
5045,1,1040,"IncStay"
5045,0,1055,"IncSwitch"
5045,1,1046,"ConSwitch"
5045,1,1278,"IncStay"
5045,1,1564,"ConStay"
5045,1,638,"ConStay"
5045,1,654,"IncSwitch"
5045,0,1342,"IncSwitch"
5045,1,969,"IncSwitch"
5045,1,892,"ConStay"
5045,1,1505,"ConSwitch"
5045,1,1014,"IncStay"
5045,1,543,"IncStay"
5046,1,1797,"ConSwitch"
5046,0,933,"ConStay"
5046,0,1891,"IncSwitch"
5046,1,1169,"IncStay"
5046,1,947,"IncStay"
5046,0,1223,"IncSwitch"
5046,1,1551,"ConStay"
5046,1,1827,"ConSwitch"
5046,1,1210,"ConSwitch"
5046,1,1811,"ConStay"
5046,1,539,"IncStay"
5046,1,1999,"IncSwitch"
5046,0,793,"ConStay"
5046,1,1771,"ConSwitch"
5046,1,1300,"ConSwitch"
5046,1,1507,"ConStay"
5046,0,1335,"ConStay"
5046,1,1211,"IncStay"
5046,1,1820,"IncSwitch"
5046,1,1780,"IncStay"
5046,0,1399,"ConSwitch"
5046,1,1815,"ConStay"
5046,1,647,"ConStay"
5046,1,569,"ConStay"
5046,1,859,"IncStay"
5046,1,1706,"ConSwitch"
5046,1,543,"IncStay"
5046,1,467,"IncStay"
5046,0,962,"IncSwitch"
5046,1,1397,"ConSwitch"
5046,1,1135,"IncStay"
5046,0,1299,"ConSwitch"
5046,1,928,"IncStay"
5046,1,1725,"IncStay"
5046,1,1177,"ConStay"
5046,1,1140,"ConSwitch"
5046,1,1039,"IncSwitch"
5046,0,767,"IncStay"
5046,0,784,"IncStay"
5046,0,1907,"ConStay"
5046,1,1903,"ConSwitch"
5046,1,620,"IncStay"
5046,1,854,"IncStay"
5046,1,685,"ConStay"
5046,1,724,"IncStay"
5046,1,1273,"ConStay"
5046,1,831,"ConStay"
5046,1,648,"IncSwitch"
5046,1,1288,"ConSwitch"
5046,0,525,"IncSwitch"
5046,0,1618,"ConStay"
5046,1,1731,"IncSwitch"
5046,1,1294,"IncStay"
5046,0,932,"IncSwitch"
5046,0,1048,"ConSwitch"
5046,1,633,"ConStay"
5046,1,1883,"IncStay"
5046,1,521,"ConStay"
5046,1,509,"ConStay"
5046,1,1171,"IncSwitch"
5046,1,430,"ConStay"
5046,0,1039,"ConSwitch"
5046,0,1086,"IncStay"
5046,0,685,"IncStay"
5046,1,1347,"IncSwitch"
5046,1,567,"ConStay"
5046,1,474,"IncStay"
5046,1,1089,"ConSwitch"
5046,0,1199,"ConSwitch"
5046,0,1344,"IncSwitch"
5046,1,1052,"ConSwitch"
5046,1,835,"IncStay"
5046,0,1324,"ConSwitch"
5046,1,544,"IncStay"
5046,1,516,"ConStay"
5046,0,794,"ConSwitch"
5046,1,1595,"IncSwitch"
5046,1,733,"IncSwitch"
5046,0,557,"ConSwitch"
5046,1,592,"IncStay"
5046,1,514,"IncStay"
5046,1,928,"ConSwitch"
5046,1,404,"IncStay"
5046,1,358,"ConStay"
5046,1,433,"IncStay"
5046,1,394,"IncSwitch"
5046,1,388,"ConSwitch"
5046,1,335,"ConSwitch"
5046,1,484,"ConStay"
5046,1,517,"ConSwitch"
5046,1,530,"IncStay"
5046,0,567,"IncStay"
5046,0,555,"ConStay"
5046,0,1022,"IncSwitch"
5046,1,559,"ConStay"
5046,1,387,"ConStay"
5046,1,726,"IncSwitch"
5046,0,690,"IncSwitch"
5046,1,1408,"ConSwitch"
5046,1,1937,"ConStay"
5046,1,860,"ConSwitch"
5046,1,844,"IncSwitch"
5046,1,1315,"IncSwitch"
5046,0,1680,"ConStay"
5046,1,1806,"IncStay"
5046,1,439,"ConStay"
5046,1,919,"IncSwitch"
5046,1,1068,"ConStay"
5046,1,795,"ConSwitch"
5046,1,1357,"IncSwitch"
5046,0,832,"IncSwitch"
5046,0,680,"ConSwitch"
5046,0,1487,"ConStay"
5046,1,1070,"IncSwitch"
5046,1,893,"ConStay"
5046,1,1339,"IncSwitch"
5046,1,902,"IncStay"
5046,1,564,"ConStay"
5046,1,543,"IncSwitch"
5046,1,835,"IncStay"
5046,1,454,"IncSwitch"
5046,1,718,"ConStay"
5046,0,875,"IncStay"
5046,0,1242,"ConSwitch"
5046,1,1329,"ConSwitch"
5046,0,733,"IncSwitch"
5046,1,1282,"IncSwitch"
5046,1,1200,"ConStay"
5046,1,530,"ConStay"
5046,1,1726,"ConSwitch"
5046,1,762,"ConStay"
5046,1,1165,"IncSwitch"
5046,1,1048,"IncSwitch"
5046,0,816,"ConSwitch"
5046,1,585,"ConSwitch"
5046,1,692,"ConSwitch"
5046,0,922,"IncSwitch"
5046,0,646,"ConStay"
5046,1,623,"IncSwitch"
5046,1,1216,"IncStay"
5046,1,521,"ConStay"
5046,0,1118,"ConSwitch"
5046,0,1067,"IncStay"
5046,1,834,"IncStay"
5046,0,803,"IncSwitch"
5046,1,1036,"ConStay"
5046,1,1613,"IncSwitch"
5046,1,453,"ConStay"
5046,1,1118,"IncStay"
5046,0,1427,"ConSwitch"
5046,0,1115,"IncStay"
5046,0,1143,"IncStay"
5046,1,818,"ConSwitch"
5046,1,931,"IncStay"
5046,1,785,"ConSwitch"
5046,0,707,"ConSwitch"
5046,1,1424,"ConSwitch"
5046,1,936,"IncStay"
5046,1,740,"IncStay"
5046,1,1880,"IncSwitch"
5046,1,502,"ConStay"
5046,1,532,"IncStay"
5046,1,737,"ConSwitch"
5047,1,1084,"IncSwitch"
5047,1,818,"IncSwitch"
5047,1,684,"ConSwitch"
5047,1,570,"IncStay"
5047,1,806,"ConStay"
5047,1,655,"IncSwitch"
5047,1,559,"ConStay"
5047,1,514,"IncSwitch"
5047,1,600,"ConStay"
5047,1,618,"ConSwitch"
5047,1,987,"IncStay"
5047,1,925,"IncSwitch"
5047,1,929,"ConSwitch"
5047,1,1118,"IncStay"
5047,1,1091,"ConSwitch"
5047,1,648,"ConSwitch"
5047,1,1080,"IncStay"
5047,1,887,"IncSwitch"
5047,1,909,"ConStay"
5047,1,714,"IncStay"
5047,1,632,"IncStay"
5047,0,888,"IncSwitch"
5047,1,726,"ConStay"
5047,1,643,"ConStay"
5047,1,939,"IncSwitch"
5047,1,870,"IncSwitch"
5047,1,837,"ConSwitch"
5047,1,589,"ConStay"
5047,1,792,"IncStay"
5047,0,866,"ConSwitch"
5047,1,985,"ConStay"
5047,0,772,"IncStay"
5047,1,1286,"ConSwitch"
5047,1,732,"ConStay"
5047,1,840,"IncStay"
5047,1,792,"IncSwitch"
5047,1,578,"IncSwitch"
5047,1,565,"ConStay"
5047,1,1000,"ConSwitch"
5047,0,818,"ConStay"
5047,1,795,"IncStay"
5047,1,661,"IncSwitch"
5047,1,868,"IncSwitch"
5047,1,843,"ConStay"
5047,1,891,"IncStay"
5047,1,692,"ConSwitch"
5047,1,1170,"ConStay"
5047,1,565,"ConSwitch"
5047,0,792,"IncSwitch"
5047,1,906,"IncSwitch"
5047,1,800,"ConSwitch"
5047,1,722,"IncStay"
5047,1,479,"IncStay"
5047,1,702,"IncSwitch"
5047,1,1284,"ConStay"
5047,1,842,"ConSwitch"
5047,1,546,"ConSwitch"
5047,1,902,"ConStay"
5047,1,611,"IncStay"
5047,1,653,"IncSwitch"
5047,1,645,"IncStay"
5047,1,693,"ConStay"
5047,1,571,"ConSwitch"
5047,1,638,"ConSwitch"
5047,1,790,"IncSwitch"
5047,1,560,"ConStay"
5047,1,668,"ConStay"
5047,1,595,"IncStay"
5047,1,845,"IncSwitch"
5047,1,605,"IncStay"
5047,1,967,"IncSwitch"
5047,1,810,"ConSwitch"
5047,1,859,"ConStay"
5047,1,562,"ConStay"
5047,1,654,"ConStay"
5047,1,686,"IncStay"
5047,1,1173,"ConSwitch"
5047,1,543,"IncStay"
5047,1,683,"IncStay"
5047,1,666,"IncSwitch"
5047,1,609,"ConSwitch"
5047,1,714,"IncStay"
5047,1,704,"ConSwitch"
5047,1,598,"IncStay"
5047,0,360,"IncStay"
5047,1,915,"ConSwitch"
5047,0,824,"ConStay"
5047,1,1201,"ConSwitch"
5047,1,914,"IncSwitch"
5047,1,640,"IncStay"
5047,1,753,"IncSwitch"
5047,0,477,"ConStay"
5047,1,675,"IncStay"
5047,1,1058,"ConSwitch"
5047,1,689,"ConSwitch"
5047,0,711,"IncSwitch"
5047,1,676,"IncSwitch"
5047,1,571,"ConStay"
5047,1,902,"ConStay"
5047,1,580,"ConSwitch"
5047,1,575,"ConStay"
5047,1,794,"IncSwitch"
5047,1,580,"IncSwitch"
5047,0,646,"ConSwitch"
5047,1,926,"ConSwitch"
5047,1,931,"ConSwitch"
5047,0,751,"IncSwitch"
5047,1,659,"ConStay"
5047,1,755,"IncStay"
5047,1,470,"IncSwitch"
5047,1,573,"IncStay"
5047,1,520,"ConStay"
5047,1,702,"ConSwitch"
5047,1,444,"IncStay"
5047,1,660,"ConSwitch"
5047,1,659,"IncStay"
5047,0,747,"IncSwitch"
5047,0,870,"ConStay"
5047,1,846,"IncSwitch"
5047,1,661,"ConStay"
5047,1,628,"IncStay"
5047,1,901,"ConSwitch"
5047,1,674,"IncStay"
5047,1,602,"IncStay"
5047,1,596,"ConSwitch"
5047,1,534,"IncStay"
5047,1,611,"ConSwitch"
5047,1,515,"ConSwitch"
5047,1,785,"ConSwitch"
5047,1,827,"IncStay"
5047,1,748,"IncStay"
5047,1,672,"IncSwitch"
5047,1,623,"ConStay"
5047,1,567,"IncStay"
5047,1,507,"ConSwitch"
5047,1,549,"IncSwitch"
5047,0,761,"IncStay"
5047,1,628,"ConStay"
5047,1,605,"ConSwitch"
5047,1,470,"ConSwitch"
5047,1,621,"IncSwitch"
5047,1,726,"ConStay"
5047,1,595,"IncSwitch"
5047,0,637,"IncSwitch"
5047,0,782,"ConStay"
5047,1,960,"IncSwitch"
5047,1,971,"ConStay"
5047,1,598,"ConStay"
5047,1,480,"ConStay"
5047,0,623,"IncSwitch"
5047,1,648,"ConSwitch"
5047,1,712,"IncStay"
5047,1,661,"IncSwitch"
5047,1,821,"ConStay"
5047,1,566,"ConStay"
5047,1,601,"IncStay"
5047,1,587,"IncSwitch"
5047,1,502,"ConSwitch"
5047,1,548,"ConSwitch"
5047,1,512,"IncStay"
5047,0,725,"ConSwitch"
5047,1,698,"IncStay"
5047,1,640,"IncSwitch"
5047,1,568,"ConStay"
5047,1,491,"IncStay"
5047,1,586,"IncSwitch"
5047,1,1068,"IncSwitch"
5047,1,779,"ConStay"
5047,1,662,"ConSwitch"
5047,1,789,"IncStay"
5047,1,800,"ConStay"
5047,1,618,"ConSwitch"
5047,1,603,"IncStay"
5047,1,573,"IncSwitch"
5047,1,736,"ConSwitch"
5047,1,765,"IncStay"
5047,1,680,"ConStay"
5047,1,774,"ConSwitch"
5047,1,745,"ConStay"
5047,0,741,"IncSwitch"
5048,1,1432,"IncSwitch"
5048,1,759,"IncSwitch"
5048,1,547,"ConSwitch"
5048,0,1079,"IncStay"
5048,1,837,"IncSwitch"
5048,1,686,"ConStay"
5048,1,1924,"IncSwitch"
5048,1,775,"ConStay"
5048,1,522,"ConSwitch"
5048,0,647,"IncStay"
5048,1,1551,"IncSwitch"
5048,1,1202,"ConSwitch"
5048,1,739,"IncStay"
5048,1,559,"ConSwitch"
5048,1,1403,"ConSwitch"
5048,1,676,"IncStay"
5048,1,865,"IncSwitch"
5048,1,1081,"ConStay"
5048,1,527,"IncStay"
5048,1,515,"IncStay"
5048,1,529,"IncSwitch"
5048,1,950,"ConStay"
5048,1,778,"ConStay"
5048,1,523,"IncSwitch"
5048,1,1232,"ConSwitch"
5048,1,448,"ConStay"
5048,1,465,"IncStay"
5048,1,600,"ConSwitch"
5048,1,994,"ConStay"
5048,1,515,"IncStay"
5048,1,529,"ConSwitch"
5048,1,542,"ConStay"
5048,0,586,"IncStay"
5048,1,1636,"IncSwitch"
5048,1,1556,"IncSwitch"
5048,1,471,"ConStay"
5048,1,646,"ConSwitch"
5048,1,806,"ConStay"
5048,1,1127,"IncStay"
5048,1,587,"IncSwitch"
5048,1,1221,"IncSwitch"
5048,1,774,"ConStay"
5048,1,528,"IncStay"
5048,1,1195,"IncStay"
5048,1,973,"ConStay"
5048,1,1351,"ConSwitch"
5048,1,1274,"IncStay"
5048,1,1041,"ConSwitch"
5048,1,1233,"ConStay"
5048,1,625,"IncStay"
5048,0,409,"IncSwitch"
5048,1,1204,"ConStay"
5048,1,813,"IncSwitch"
5048,1,1254,"ConSwitch"
5048,1,1341,"IncSwitch"
5048,1,1169,"ConStay"
5048,1,875,"IncSwitch"
5048,1,794,"IncStay"
5048,1,915,"IncSwitch"
5048,1,1096,"ConSwitch"
5048,1,798,"ConSwitch"
5048,1,712,"ConStay"
5048,1,637,"IncStay"
5048,1,525,"IncSwitch"
5048,1,954,"IncStay"
5048,1,389,"ConStay"
5048,1,471,"ConStay"
5048,1,479,"IncSwitch"
5048,1,613,"ConStay"
5048,1,895,"ConSwitch"
5048,1,372,"IncStay"
5048,1,431,"IncStay"
5048,1,680,"IncSwitch"
5048,1,487,"ConStay"
5048,1,565,"IncStay"
5048,1,505,"ConSwitch"
5048,0,1095,"ConSwitch"
5048,1,1268,"IncSwitch"
5048,0,1499,"ConSwitch"
5048,1,1088,"IncStay"
5048,1,1014,"ConSwitch"
5048,1,647,"IncStay"
5048,1,439,"ConStay"
5048,1,535,"ConSwitch"
5048,1,508,"IncSwitch"
5048,1,1250,"IncSwitch"
5048,1,454,"IncSwitch"
5048,1,454,"ConStay"
5048,1,542,"IncStay"
5048,1,898,"ConSwitch"
5048,1,536,"ConSwitch"
5048,1,996,"IncSwitch"
5048,1,1702,"IncSwitch"
5048,1,1363,"ConStay"
5048,1,1837,"ConStay"
5048,1,565,"ConSwitch"
5048,1,976,"ConStay"
5048,1,1731,"IncSwitch"
5048,0,1014,"ConSwitch"
5048,1,1207,"ConSwitch"
5048,1,936,"ConSwitch"
5048,1,580,"IncSwitch"
5048,1,735,"ConStay"
5048,1,507,"IncStay"
5048,1,657,"IncSwitch"
5048,1,456,"IncStay"
5048,1,1200,"ConStay"
5048,1,849,"ConSwitch"
5048,1,641,"IncStay"
5048,1,1025,"ConSwitch"
5048,1,425,"IncStay"
5048,1,874,"IncSwitch"
5048,1,801,"ConStay"
5048,1,555,"IncSwitch"
5048,1,526,"ConStay"
5048,1,531,"IncStay"
5048,0,399,"ConSwitch"
5048,1,442,"IncStay"
5048,1,802,"ConSwitch"
5048,1,532,"IncStay"
5048,1,545,"ConSwitch"
5048,1,685,"ConSwitch"
5048,1,819,"ConSwitch"
5048,1,548,"IncStay"
5048,0,600,"IncStay"
5048,1,1234,"IncSwitch"
5048,1,1306,"ConStay"
5048,1,503,"IncStay"
5048,1,621,"ConSwitch"
5048,1,501,"ConSwitch"
5048,1,747,"ConStay"
5048,1,942,"ConSwitch"
5048,1,754,"IncSwitch"
5048,1,1198,"IncSwitch"
5048,1,495,"ConSwitch"
5048,1,397,"IncStay"
5048,0,431,"IncStay"
5048,0,472,"IncSwitch"
5048,1,472,"ConStay"
5048,1,1615,"ConSwitch"
5048,1,807,"ConSwitch"
5048,1,416,"ConStay"
5048,1,426,"IncStay"
5048,1,659,"IncSwitch"
5048,1,394,"IncStay"
5048,1,484,"ConStay"
5048,1,555,"ConSwitch"
5048,1,470,"ConSwitch"
5048,1,1078,"IncSwitch"
5048,1,532,"ConStay"
5048,1,480,"ConStay"
5048,1,495,"IncStay"
5048,1,429,"IncSwitch"
5048,1,382,"IncStay"
5048,0,585,"IncSwitch"
5048,1,628,"ConSwitch"
5048,1,452,"ConStay"
5048,1,444,"ConStay"
5048,1,428,"ConStay"
5048,0,445,"IncStay"
5048,1,773,"ConSwitch"
5048,1,336,"IncStay"
5048,1,429,"IncStay"
5048,1,493,"IncSwitch"
5048,1,1140,"ConSwitch"
5048,1,599,"IncStay"
5048,1,385,"IncStay"
5048,1,340,"IncStay"
5048,1,449,"ConSwitch"
5048,0,521,"ConStay"
5048,1,398,"ConSwitch"
5048,1,744,"IncSwitch"
5048,1,372,"IncStay"
5049,1,982,"ConSwitch"
5049,1,1440,"ConStay"
5049,1,999,"IncSwitch"
5049,1,737,"ConStay"
5049,1,957,"IncSwitch"
5049,1,600,"IncStay"
5049,1,410,"IncStay"
5049,1,916,"IncSwitch"
5049,1,481,"ConStay"
5049,1,696,"ConStay"
5049,1,902,"ConSwitch"
5049,1,291,"ConStay"
5049,1,546,"IncStay"
5049,1,670,"IncStay"
5049,1,1293,"ConSwitch"
5049,1,410,"IncStay"
5049,1,588,"ConSwitch"
5049,1,621,"ConSwitch"
5049,1,495,"ConSwitch"
5049,0,1588,"IncSwitch"
5049,0,413,"IncSwitch"
5049,1,576,"ConStay"
5049,0,459,"IncStay"
5049,1,482,"ConSwitch"
5049,1,1714,"IncSwitch"
5049,1,989,"IncStay"
5049,1,599,"ConStay"
5049,0,993,"IncSwitch"
5049,1,1331,"ConSwitch"
5049,0,1039,"ConSwitch"
5049,1,727,"ConStay"
5049,1,780,"IncSwitch"
5049,1,462,"IncStay"
5049,1,486,"ConStay"
5049,1,476,"IncSwitch"
5049,1,1035,"ConStay"
5049,1,1035,"ConSwitch"
5049,1,828,"IncStay"
5049,1,804,"ConSwitch"
5049,0,885,"ConSwitch"
5049,1,884,"IncSwitch"
5049,1,442,"IncStay"
5049,1,410,"IncStay"
5049,1,1085,"ConSwitch"
5049,1,972,"ConStay"
5049,1,871,"ConSwitch"
5049,1,1190,"IncSwitch"
5049,1,1455,"IncSwitch"
5049,1,1031,"IncStay"
5049,1,519,"IncStay"
5049,1,1157,"IncSwitch"
5049,1,959,"ConStay"
5049,1,858,"ConSwitch"
5049,1,602,"ConSwitch"
5049,1,707,"ConStay"
5049,1,561,"IncStay"
5049,1,1628,"IncSwitch"
5049,1,492,"IncStay"
5049,1,826,"ConStay"
5049,1,666,"ConSwitch"
5049,1,1369,"ConSwitch"
5049,1,1452,"IncSwitch"
5049,1,595,"ConStay"
5049,1,413,"ConStay"
5049,1,391,"IncStay"
5049,1,1361,"IncSwitch"
5049,1,387,"IncStay"
5049,1,726,"IncSwitch"
5049,1,851,"ConSwitch"
5049,1,779,"ConStay"
5049,1,1437,"ConStay"
5049,1,485,"ConStay"
5049,1,460,"IncStay"
5049,1,1643,"ConSwitch"
5049,1,435,"IncStay"
5049,1,364,"IncStay"
5049,1,1319,"IncSwitch"
5049,1,556,"ConSwitch"
5049,1,664,"IncStay"
5049,1,1471,"ConSwitch"
5049,1,446,"IncStay"
5049,1,374,"IncStay"
5049,1,1633,"ConSwitch"
5049,1,496,"ConStay"
5049,1,1486,"ConSwitch"
5049,1,268,"IncSwitch"
5049,1,516,"IncStay"
5049,1,1680,"ConSwitch"
5049,1,486,"IncStay"
5049,1,693,"IncStay"
5049,1,619,"ConSwitch"
5049,1,524,"IncStay"
5049,1,425,"ConStay"
5049,1,330,"IncStay"
5049,1,1319,"IncSwitch"
5049,1,995,"ConSwitch"
5049,1,717,"ConSwitch"
5049,1,434,"ConStay"
5049,1,627,"IncStay"
5049,1,1163,"IncSwitch"
5049,1,878,"ConSwitch"
5049,1,437,"IncStay"
5049,1,829,"IncStay"
5049,1,878,"ConStay"
5049,0,700,"IncSwitch"
5049,1,690,"ConStay"
5049,1,1440,"ConStay"
5049,1,695,"IncSwitch"
5049,0,853,"IncSwitch"
5049,1,1973,"ConSwitch"
5049,1,1278,"ConStay"
5049,1,628,"ConSwitch"
5049,1,877,"IncSwitch"
5049,0,595,"IncSwitch"
5049,1,725,"ConStay"
5049,1,474,"IncStay"
5049,1,481,"ConStay"
5049,1,1391,"IncSwitch"
5049,1,441,"ConStay"
5049,1,889,"ConSwitch"
5049,0,680,"IncSwitch"
5049,1,1918,"IncSwitch"
5049,1,812,"ConSwitch"
5049,1,459,"ConStay"
5049,1,1171,"ConSwitch"
5049,1,1574,"IncSwitch"
5049,1,911,"ConStay"
5049,1,1108,"IncSwitch"
5049,1,777,"IncStay"
5049,1,836,"ConStay"
5049,1,900,"IncSwitch"
5049,1,570,"IncStay"
5049,1,1505,"ConSwitch"
5049,1,1525,"IncStay"
5049,1,1105,"IncStay"
5049,1,390,"ConStay"
5049,1,552,"ConSwitch"
5049,1,972,"IncSwitch"
5049,1,486,"ConStay"
5049,1,597,"ConSwitch"
5049,0,951,"ConSwitch"
5049,1,1211,"IncSwitch"
5049,1,539,"IncStay"
5049,1,1431,"IncSwitch"
5049,1,919,"ConStay"
5049,1,420,"IncStay"
5049,1,1901,"ConSwitch"
5049,1,1082,"IncStay"
5049,1,376,"ConStay"
5049,1,659,"ConSwitch"
5049,1,714,"IncSwitch"
5049,0,463,"IncSwitch"
5049,1,1783,"IncSwitch"
5049,1,1888,"IncSwitch"
5049,1,1734,"IncStay"
5049,1,393,"ConStay"
5049,1,1251,"ConSwitch"
5049,1,395,"ConStay"
5049,1,533,"IncStay"
5049,0,1274,"ConSwitch"
5049,1,560,"ConStay"
5049,1,371,"ConStay"
5049,1,510,"IncStay"
5049,1,899,"ConSwitch"
5049,1,1049,"IncStay"
5049,0,753,"IncSwitch"
5049,1,1876,"ConSwitch"
5049,1,474,"IncStay"
5049,1,769,"ConStay"
5049,1,484,"ConStay"
5049,1,499,"IncSwitch"
5049,1,561,"IncSwitch"
5049,0,708,"IncSwitch"
5049,1,1289,"ConStay"
5049,1,591,"ConSwitch"
5049,1,897,"IncStay"
5049,1,534,"IncStay"
5050,1,877,"ConSwitch"
5050,1,796,"IncStay"
5050,0,646,"IncStay"
5050,1,1557,"ConStay"
5050,0,632,"IncSwitch"
5050,1,1105,"ConStay"
5050,0,886,"ConSwitch"
5050,1,653,"ConSwitch"
5050,0,605,"IncSwitch"
5050,0,534,"IncSwitch"
5050,1,883,"ConStay"
5050,1,1530,"ConSwitch"
5050,1,694,"IncStay"
5050,0,427,"ConStay"
5050,1,740,"ConSwitch"
5050,0,1040,"IncSwitch"
5050,1,1472,"IncSwitch"
5050,1,1102,"IncSwitch"
5050,0,1555,"IncSwitch"
5050,0,1694,"IncStay"
5050,1,1419,"ConStay"
5050,1,924,"ConStay"
5050,0,1032,"IncStay"
5050,0,753,"ConSwitch"
5050,1,1237,"ConStay"
5050,1,949,"IncStay"
5050,1,1464,"ConSwitch"
5050,1,615,"IncStay"
5050,0,552,"IncSwitch"
5050,1,700,"ConSwitch"
5050,1,658,"IncStay"
5050,1,473,"ConStay"
5050,1,513,"ConStay"
5050,1,1318,"IncSwitch"
5050,1,1443,"IncSwitch"
5050,0,986,"IncSwitch"
5050,1,1332,"ConStay"
5050,1,1488,"ConSwitch"
5050,1,941,"IncStay"
5050,1,697,"IncStay"
5050,1,1746,"IncSwitch"
5050,1,1085,"IncSwitch"
5050,1,940,"ConStay"
5050,1,992,"IncSwitch"
5050,0,1897,"ConStay"
5050,1,1134,"IncSwitch"
5050,1,586,"ConStay"
5050,0,677,"ConSwitch"
5050,0,1179,"IncStay"
5050,1,1645,"IncSwitch"
5050,1,1604,"ConSwitch"
5050,1,997,"IncStay"
5050,0,551,"ConSwitch"
5050,0,715,"IncStay"
