,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj.5022,1.9879519063,0.135431645944,1.73382110456,1.89303607678,1.98568495616,2.08263894588,2.25016400751,0.00499784391676
a_subj.5023,1.16104592265,0.0368008253658,1.09144149197,1.13648660373,1.16063507127,1.18467235197,1.23680189687,0.000574726113926
a_subj.5024,1.41780438901,0.0511057648001,1.32068076601,1.3825247339,1.41726046477,1.45094978975,1.52023034335,0.000935676519906
a_subj.5025,2.13670428307,0.121752483206,1.90943777004,2.05632842597,2.13084250315,2.2136217093,2.39476261755,0.00329162796312
a_subj.5026,1.83670162561,0.124777503109,1.627302687,1.75041648124,1.82409077477,1.91219175573,2.1250087474,0.00403876752921
a_subj.5027,0.885649095349,0.0393754144881,0.813716376794,0.858685240194,0.883922451068,0.910471945298,0.969234646805,0.000756080052176
a_subj.5028,1.73986125075,0.0862417675644,1.58611450872,1.68078600887,1.73371675818,1.79318403955,1.9247691479,0.00202368295169
a_subj.5029,2.22015705077,0.140031667966,1.96720791467,2.12357699546,2.21139644971,2.3099990892,2.51495271328,0.00422838466767
a_subj.5030,2.27175180672,0.130411344334,2.03481455741,2.18048242873,2.26513204025,2.35369601177,2.54977485519,0.00360715668648
a_subj.5031,2.48204071878,0.182418386974,2.1634222705,2.35491410785,2.46954453999,2.59149371138,2.87231922886,0.00701835812502
a_subj.5032,1.08717613472,0.0518780274945,0.991419757744,1.05152610521,1.0851992944,1.11941323591,1.19438052785,0.00102491388121
a_subj.5033,1.91034148215,0.110766206909,1.70991318525,1.83261343599,1.90281339778,1.98356726579,2.14277606205,0.00303888598798
a_subj.5034,1.47157009735,0.0574549480113,1.36174469453,1.43308480277,1.46990722548,1.50799327109,1.59205440803,0.00107006538531
a_subj.5035,1.96107128278,0.0906903022794,1.78855059349,1.89893029596,1.95784104877,2.01975391916,2.14521854177,0.00183367709989
a_subj.5036,2.31946965527,0.155236139003,2.04016345588,2.21237791184,2.30907427005,2.41259534571,2.65908506244,0.00474500177424
a_subj.5037,2.0709710969,0.110217123875,1.87325729954,1.99464259245,2.06458582485,2.14106467809,2.30945395778,0.00329098558421
a_subj.5038,1.88460653462,0.084074859071,1.72990437341,1.82531029798,1.88074227412,1.93699738729,2.06089190313,0.00170543081189
a_subj.5039,1.76051485057,0.0812929324984,1.60775826398,1.70466768736,1.75731418713,1.81154483316,1.93144638258,0.00197973040342
a_subj.5040,1.92352860042,0.0985255770283,1.74327607846,1.85562012712,1.91780528725,1.98822345197,2.12955703619,0.0021440785933
a_subj.5041,1.69703916171,0.0685213644677,1.56815959718,1.64938609056,1.69553303412,1.74297505859,1.8379000398,0.00104770369245
a_subj.5042,1.27585904018,0.0476651613907,1.18490772889,1.24318189332,1.27362395654,1.30608014029,1.37639074079,0.00093666405401
a_subj.5043,1.84146457996,0.0769429249771,1.69504767325,1.78961928059,1.83933617213,1.89228006492,1.9983997324,0.00166005161524
a_subj.5044,1.55174542952,0.0576697938907,1.44196554184,1.51126986656,1.5507238425,1.58910080863,1.66667537857,0.00109640068928
a_subj.5045,1.51757924129,0.0651663997012,1.39504629598,1.47203095922,1.51612854077,1.56027641449,1.64931504129,0.00142186038032
a_subj.5046,1.82541515891,0.0732559854097,1.68348821935,1.77586090409,1.82390869438,1.87446871604,1.9744949683,0.0017072412289
a_subj.5047,1.3906925883,0.0715371435031,1.25454357617,1.34132321693,1.38889425867,1.43741613649,1.53750656,0.00164179411093
a_subj.5048,1.71538126068,0.0861547032491,1.56124054699,1.65507605139,1.71000552098,1.7730928015,1.89492532308,0.00224497713781
a_subj.5049,2.0418998898,0.113886568488,1.82997120779,1.96588367336,2.03681879487,2.11295713256,2.28128885967,0.00338696537343
a_subj.5050,1.8462978009,0.122281324782,1.61802409913,1.74824704584,1.86252309766,1.93931397369,2.05831254197,0.00901449428254
a_subj.5051,2.11616027979,0.112088230675,1.90939342829,2.03945959882,2.11075704718,2.18750226238,2.350284653,0.0026195324092
a_subj.5052,1.73372282011,0.0687785383697,1.60236592733,1.68641561801,1.73130088843,1.77851742512,1.87549034454,0.00133628582944
a_subj.5053,1.87019764455,0.0875321079395,1.70408627715,1.8097910891,1.86816633994,1.92988602492,2.04517793086,0.00195521487068
a_subj.5054,1.86782052614,0.109148555005,1.66342653079,1.79316623394,1.86444598206,1.93961655732,2.09807032163,0.00357273111678
a_subj.5055,1.89710587681,0.105341612004,1.70820154868,1.82416695961,1.89081503285,1.96442280817,2.12014951707,0.00288583636785
a_subj.5056,2.10869791822,0.106700169153,1.91356497798,2.03266074564,2.1044133395,2.17842725477,2.3272902453,0.00253335678525
a_subj.5057,1.81885430728,0.107492546193,1.62364075687,1.74298375011,1.81236037673,1.88716274698,2.04893177626,0.00357840717807
a_subj.5058,1.73199431598,0.0788667325645,1.58983316638,1.67599043428,1.72728403241,1.78445991035,1.89675857472,0.00175737068147
a_subj.5059,1.81094776739,0.0919438386871,1.64443379798,1.74691880213,1.80754983021,1.87052217725,2.00174591825,0.00229888553979
